algorithm,edge_selection,inc_init,onion_init,area,cgal_area,pick_area,poly_to_ch_ratio,time,is_simple,points,points_on_poly,in_file
convex_hull,3,-1,-1,682537282,682537282,-1,0.302322,103.074,1,800,800,uniform-0000800-2
convex_hull,1,-1,-1,44276196,44276196,-1,0.517055,163.871,1,900,900,euro-night-0000900
convex_hull,2,-1,-1,76919312,76919312,-1,0.898259,222.671,1,900,900,euro-night-0000900
convex_hull,3,-1,-1,21931370,21931370,-1,0.256113,136.917,1,900,900,euro-night-0000900
convex_hull,1,-1,-1,1452042536,1452042536,-1,0.508226,190.191,1,900,900,uniform-0000900-1
convex_hull,2,-1,-1,2351608112,2351608112,-1,0.823081,153.66,1,900,900,uniform-0000900-1
convex_hull,3,-1,-1,845794170,845794170,-1,0.296035,134.253,1,900,900,uniform-0000900-1
convex_hull,1,-1,-1,60363630,60363630,-1,0.468424,231.897,1,900,900,us-night-0000900
convex_hull,2,-1,-1,119036162,119036162,-1,0.923725,269.629,1,900,900,us-night-0000900
convex_hull,3,-1,-1,25583834,25583834,-1,0.198531,183.478,1,900,900,us-night-0000900
convex_hull,1,-1,-1,187666699474,187666699474,-1,0.533707,224.657,1,900,900,stars-0000900
convex_hull,2,-1,-1,307820098494,307820098494,-1,0.875412,216.405,1,900,900,stars-0000900
convex_hull,3,-1,-1,90367017472,90367017472,-1,0.256996,172.661,1,900,900,stars-0000900
convex_hull,1,-1,-1,1627457612,1627457612,-1,0.569206,221.615,1,900,900,uniform-0000900-2
convex_hull,2,-1,-1,2350362716,2350362716,-1,0.822044,152.153,1,900,900,uniform-0000900-2
convex_hull,3,-1,-1,829304788,829304788,-1,0.290051,131.302,1,900,900,uniform-0000900-2
convex_hull,1,-1,-1,157292296,157292296,-1,0.523386,260.978,1,900,900,paris-0000900
convex_hull,2,-1,-1,258525798,258525798,-1,0.860238,158.955,1,900,900,paris-0000900
convex_hull,3,-1,-1,75932880,75932880,-1,0.252665,167.835,1,900,900,paris-0000900
convex_hull,1,-1,-1,1964618048,1964618048,-1,0.552214,260.889,1,1000,1000,uniform-0001000-2
convex_hull,2,-1,-1,2917180144,2917180144,-1,0.819960,206.158,1,1000,1000,uniform-0001000-2
convex_hull,3,-1,-1,1072156318,1072156318,-1,0.301361,182.444,1,1000,1000,uniform-0001000-2
convex_hull,1,-1,-1,40335964,40335964,-1,0.467723,236.073,1,1000,1000,euro-night-0001000
convex_hull,2,-1,-1,77835106,77835106,-1,0.902551,265.092,1,1000,1000,euro-night-0001000
convex_hull,3,-1,-1,24308736,24308736,-1,0.281876,285.101,1,1000,1000,euro-night-0001000
convex_hull,1,-1,-1,146113232,146113232,-1,0.486935,260.303,1,1000,1000,paris-0001000
convex_hull,2,-1,-1,260251612,260251612,-1,0.867312,264.002,1,1000,1000,paris-0001000
convex_hull,3,-1,-1,77984472,77984472,-1,0.259890,160.801,1,1000,1000,paris-0001000
convex_hull,1,-1,-1,1976393030,1976393030,-1,0.559923,250.631,1,1000,1000,uniform-0001000-1
convex_hull,2,-1,-1,2891037268,2891037268,-1,0.819047,178.687,1,1000,1000,uniform-0001000-1
convex_hull,3,-1,-1,1030307114,1030307114,-1,0.291892,198.384,1,1000,1000,uniform-0001000-1
convex_hull,1,-1,-1,149828714,149828714,-1,0.536397,242.001,1,1000,1000,skylake-0001000
convex_hull,2,-1,-1,230357836,230357836,-1,0.824697,163.089,1,1000,1000,skylake-0001000
convex_hull,3,-1,-1,87219890,87219890,-1,0.312253,231.191,1,1000,1000,skylake-0001000
convex_hull,1,-1,-1,60118702,60118702,-1,0.484931,311.439,1,1000,1000,us-night-0001000
convex_hull,2,-1,-1,113928106,113928106,-1,0.918969,282.688,1,1000,1000,us-night-0001000
convex_hull,3,-1,-1,27192528,27192528,-1,0.219341,163.17,1,1000,1000,us-night-0001000
onion,-1,-1,1,146632,146632,-1,0.876043,0.05,1,10,10,uniform-0000010-1
onion,-1,-1,1,146632,146632,-1,0.876043,0.044,1,10,10,uniform-0000010-1
onion,-1,-1,1,66402060,66402060,-1,0.619304,0.032,1,10,10,london-0000010
onion,-1,-1,1,23670808,23670808,-1,0.741883,0.025,1,10,10,euro-night-0000010
onion,-1,-1,1,8398486,8398486,-1,0.577617,0.032,1,10,10,us-night-0000010
onion,-1,-1,1,125776,125776,-1,0.805430,0.02,1,10,10,uniform-0000010-2
onion,-1,-1,1,76817571896,76817571896,-1,0.553364,0.031,1,10,10,stars-0000010
onion,-1,-1,1,87133450,87133450,-1,0.642318,0.056,1,15,15,london-0000015
onion,-1,-1,1,25460314,25460314,-1,0.608298,0.06,1,15,15,euro-night-0000015
onion,-1,-1,1,40363410,40363410,-1,0.577411,0.044,1,15,15,us-night-0000015
onion,-1,-1,1,234412,234412,-1,0.553046,0.043,1,15,15,uniform-0000015-1
onion,-1,-1,1,126377025450,126377025450,-1,0.831018,0.044,1,15,15,stars-0000015
onion,-1,-1,1,246258,246258,-1,0.594071,0.047,1,15,15,uniform-0000015-2
onion,-1,-1,1,105702092,105702092,-1,0.473648,0.062,1,20,20,london-0000020
onion,-1,-1,1,124618842640,124618842640,-1,0.544295,0.115,1,20,20,stars-0000020
onion,-1,-1,1,467330,467330,-1,0.530101,0.075,1,20,20,uniform-0000020-1
onion,-1,-1,1,40319236,40319236,-1,0.694913,0.074,1,20,20,us-night-0000020
onion,-1,-1,1,539180,539180,-1,0.617564,0.069,1,20,20,uniform-0000020-2
onion,-1,-1,1,32221898,32221898,-1,0.674696,0.132,1,20,20,euro-night-0000020
onion,-1,-1,1,938792,938792,-1,0.604720,0.12,1,25,25,uniform-0000025-2
onion,-1,-1,1,39878760,39878760,-1,0.607424,0.141,1,25,25,us-night-0000025
onion,-1,-1,1,124588272328,124588272328,-1,0.489071,0.148,1,25,25,stars-0000025
onion,-1,-1,1,39410858,39410858,-1,0.704410,0.108,1,25,25,euro-night-0000025
onion,-1,-1,1,1103758,1103758,-1,0.697809,0.09,1,25,25,uniform-0000025-1
onion,-1,-1,1,161993584,161993584,-1,0.654144,0.106,1,25,25,london-0000025
onion,-1,-1,1,25748774,25748774,-1,0.361594,0.187,1,30,30,us-night-0000030
onion,-1,-1,1,1267018,1267018,-1,0.596004,0.198,1,30,30,uniform-0000030-1
onion,-1,-1,1,38137812,38137812,-1,0.666253,0.262,1,30,30,euro-night-0000030
onion,-1,-1,1,1219010,1219010,-1,0.488840,0.312,1,30,30,uniform-0000030-2
onion,-1,-1,1,102621592,102621592,-1,0.619259,0.192,1,30,30,london-0000030
onion,-1,-1,1,134492549264,134492549264,-1,0.670520,0.292,1,30,30,stars-0000030
onion,-1,-1,1,2189696,2189696,-1,0.620229,0.462,1,35,35,uniform-0000035-2
onion,-1,-1,1,127358227810,127358227810,-1,0.523264,0.194,1,35,35,stars-0000035
onion,-1,-1,1,2212412,2212412,-1,0.632390,0.183,1,35,35,uniform-0000035-1
onion,-1,-1,1,156114812,156114812,-1,0.670306,0.488,1,35,35,london-0000035
onion,-1,-1,1,29153180,29153180,-1,0.591947,0.409,1,35,35,euro-night-0000035
onion,-1,-1,1,39630200,39630200,-1,0.472156,0.394,1,35,35,us-night-0000035
onion,-1,-1,1,130569834,130569834,-1,0.549435,0.294,1,40,40,london-0000040
onion,-1,-1,1,2904346,2904346,-1,0.601229,0.317,1,40,40,uniform-0000040-1
onion,-1,-1,1,107301390640,107301390640,-1,0.506199,0.404,1,40,40,stars-0000040
onion,-1,-1,1,45362844,45362844,-1,0.621936,0.291,1,40,40,us-night-0000040
onion,-1,-1,1,30650974,30650974,-1,0.603731,0.208,1,40,40,euro-night-0000040
onion,-1,-1,1,2129250,2129250,-1,0.468017,0.368,1,40,40,uniform-0000040-2
onion,-1,-1,1,2525524,2525524,-1,0.444465,0.455,1,45,45,uniform-0000045-2
onion,-1,-1,1,52430954,52430954,-1,0.653721,0.657,1,45,45,us-night-0000045
onion,-1,-1,1,190703362,190703362,-1,0.644283,0.513,1,45,45,london-0000045
onion,-1,-1,1,3233950,3233950,-1,0.618210,0.464,1,45,45,uniform-0000045-1
onion,-1,-1,1,32941124,32941124,-1,0.637371,0.476,1,45,45,euro-night-0000045
onion,-1,-1,1,174925550560,174925550560,-1,0.657041,0.479,1,45,45,stars-0000045
onion,-1,-1,1,4118630,4118630,-1,0.596928,0.745,1,50,50,uniform-0000050-1
onion,-1,-1,1,37381626,37381626,-1,0.571454,0.538,1,50,50,euro-night-0000050
onion,-1,-1,1,51088662,51088662,-1,0.614180,0.598,1,50,50,us-night-0000050
onion,-1,-1,1,151423894,151423894,-1,0.603149,0.722,1,50,50,london-0000050
onion,-1,-1,1,4471246,4471246,-1,0.569700,0.783,1,50,50,uniform-0000050-2
onion,-1,-1,1,142556252540,142556252540,-1,0.538146,0.381,1,50,50,stars-0000050
onion,-1,-1,1,7225604,7225604,-1,0.642051,0.692,1,60,60,uniform-0000060-2
onion,-1,-1,1,37494994,37494994,-1,0.597680,0.746,1,60,60,euro-night-0000060
onion,-1,-1,1,5984776,5984776,-1,0.571995,0.944,1,60,60,uniform-0000060-1
onion,-1,-1,1,171667826,171667826,-1,0.533879,1.024,1,60,60,london-0000060
onion,-1,-1,1,57038622,57038622,-1,0.594354,0.713,1,60,60,us-night-0000060
onion,-1,-1,1,169259517630,169259517630,-1,0.649565,0.934,1,60,60,stars-0000060
onion,-1,-1,1,190604649220,190604649220,-1,0.650562,1.113,1,70,70,stars-0000070
onion,-1,-1,1,10202884,10202884,-1,0.670766,1.042,1,70,70,uniform-0000070-2
onion,-1,-1,1,27051234,27051234,-1,0.474112,1.075,1,70,70,euro-night-0000070
onion,-1,-1,1,8274846,8274846,-1,0.530847,1.288,1,70,70,uniform-0000070-1
onion,-1,-1,1,53816696,53816696,-1,0.600400,3.56,1,70,70,us-night-0000070
onion,-1,-1,1,136517486,136517486,-1,0.446548,1.318,1,70,70,london-0000070
onion,-1,-1,1,56869882,56869882,-1,0.563980,1.295,1,80,80,us-night-0000080
onion,-1,-1,1,42863142,42863142,-1,0.612364,1.771,1,80,80,euro-night-0000080
onion,-1,-1,1,11390362,11390362,-1,0.544908,1.968,1,80,80,uniform-0000080-1
onion,-1,-1,1,11849844,11849844,-1,0.594308,1.981,1,80,80,uniform-0000080-2
onion,-1,-1,1,161933638716,161933638716,-1,0.495933,2.902,1,80,80,stars-0000080
onion,-1,-1,1,257883478,257883478,-1,0.617441,2.576,1,80,80,london-0000080
onion,-1,-1,1,55714432,55714432,-1,0.616006,2.952,1,90,90,us-night-0000090
onion,-1,-1,1,12796992,12796992,-1,0.514999,1.897,1,90,90,uniform-0000090-2
onion,-1,-1,1,210539630,210539630,-1,0.547916,2.102,1,90,90,london-0000090
onion,-1,-1,1,12617908,12617908,-1,0.499785,2.491,1,90,90,uniform-0000090-1
onion,-1,-1,1,38931562,38931562,-1,0.560959,1.914,1,90,90,euro-night-0000090
onion,-1,-1,1,144671931950,144671931950,-1,0.499068,2.288,1,90,90,stars-0000090
onion,-1,-1,1,234676970,234676970,-1,0.615973,2.551,1,100,100,london-0000100
onion,-1,-1,1,16224944,16224944,-1,0.552410,3.363,1,100,100,uniform-0000100-2
onion,-1,-1,1,44480702,44480702,-1,0.482819,2.952,1,100,100,us-night-0000100
onion,-1,-1,1,37828140,37828140,-1,0.501149,3.544,1,100,100,euro-night-0000100
onion,-1,-1,1,18878738,18878738,-1,0.566698,2.866,1,100,100,uniform-0000100-1
onion,-1,-1,1,153217904362,153217904362,-1,0.545709,3.105,1,100,100,stars-0000100
onion,-1,-1,1,68331376,68331376,-1,0.526192,16.978,1,200,200,uniform-0000200-2
onion,-1,-1,1,166502154992,166502154992,-1,0.500610,17.476,1,200,200,stars-0000200
onion,-1,-1,1,75504182,75504182,-1,0.562084,15.055,1,200,200,uniform-0000200-1
onion,-1,-1,1,43568846,43568846,-1,0.563448,15.182,1,200,200,euro-night-0000200
onion,-1,-1,1,55636530,55636530,-1,0.525131,14.661,1,200,200,us-night-0000200
onion,-1,-1,1,132459032,132459032,-1,0.486719,15.682,1,200,200,paris-0000200
onion,-1,-1,1,160250458,160250458,-1,0.521413,41.037,1,300,300,uniform-0000300-1
onion,-1,-1,1,41499306,41499306,-1,0.512090,39.885,1,300,300,euro-night-0000300
onion,-1,-1,1,62274794,62274794,-1,0.538217,43.645,1,300,300,us-night-0000300
onion,-1,-1,1,160648498,160648498,-1,0.522957,41.84,1,300,300,uniform-0000300-2
onion,-1,-1,1,153145672,153145672,-1,0.549962,44.701,1,300,300,paris-0000300
onion,-1,-1,1,188808069720,188808069720,-1,0.542441,48.284,1,300,300,stars-0000300
onion,-1,-1,1,306227394,306227394,-1,0.551378,91.07,1,400,400,uniform-0000400-2
onion,-1,-1,1,174128001256,174128001256,-1,0.493437,84.062,1,400,400,stars-0000400
onion,-1,-1,1,147663906,147663906,-1,0.500821,59.76,1,400,400,paris-0000400
onion,-1,-1,1,54469330,54469330,-1,0.478744,67.055,1,400,400,us-night-0000400
onion,-1,-1,1,277112578,277112578,-1,0.504004,81.471,1,400,400,uniform-0000400-1
onion,-1,-1,1,42460026,42460026,-1,0.521262,62.229,1,400,400,euro-night-0000400
onion,-1,-1,1,70795364,70795364,-1,0.568726,96.985,0,500,463,us-night-0000500
onion,-1,-1,1,145169056,145169056,-1,0.487809,128.362,1,500,500,paris-0000500
onion,-1,-1,1,193699860602,193699860602,-1,0.549603,122.226,1,500,500,stars-0000500
onion,-1,-1,1,43225252,43225252,-1,0.521139,118.168,1,500,500,euro-night-0000500
onion,-1,-1,1,431096242,431096242,-1,0.495279,148.623,1,500,500,uniform-0000500-2
onion,-1,-1,1,457591316,457591316,-1,0.526896,148.552,1,500,500,uniform-0000500-1
onion,-1,-1,1,184187923968,184187923968,-1,0.518040,200.997,1,600,600,stars-0000600
onion,-1,-1,1,150639254,150639254,-1,0.499994,178.278,1,600,600,paris-0000600
onion,-1,-1,1,664740686,664740686,-1,0.526368,201.331,1,600,600,uniform-0000600-1
onion,-1,-1,1,41383412,41383412,-1,0.499072,193.53,1,600,600,euro-night-0000600
onion,-1,-1,1,68058570,68058570,-1,0.568097,183.806,1,600,600,us-night-0000600
onion,-1,-1,1,652061530,652061530,-1,0.515546,175.703,1,600,600,uniform-0000600-2
onion,-1,-1,1,42126134,42126134,-1,0.501667,207.178,0,700,613,euro-night-0000700
onion,-1,-1,1,819020382,819020382,-1,0.479074,304.376,1,700,700,uniform-0000700-1
onion,-1,-1,1,849794796,849794796,-1,0.492016,267.103,1,700,700,uniform-0000700-2
onion,-1,-1,1,55618902,55618902,-1,0.478842,274.676,1,700,700,us-night-0000700
onion,-1,-1,1,158186120,158186120,-1,0.518911,276.371,1,700,700,paris-0000700
onion,-1,-1,1,194642354668,194642354668,-1,0.551516,247.362,1,700,700,stars-0000700
onion,-1,-1,1,1154637960,1154637960,-1,0.512617,335.856,1,800,800,uniform-0000800-1
onion,-1,-1,1,157170672,157170672,-1,0.511900,345.618,1,800,800,paris-0000800
onion,-1,-1,1,182884705034,182884705034,-1,0.512017,336.173,1,800,800,stars-0000800
onion,-1,-1,1,44541596,44541596,-1,0.530750,342.106,1,800,800,euro-night-0000800
onion,-1,-1,1,65631012,65631012,-1,0.526878,252.903,0,800,664,us-night-0000800
onion,-1,-1,1,1155677818,1155677818,-1,0.511894,377.389,1,800,800,uniform-0000800-2
onion,-1,-1,1,41009876,41009876,-1,0.478911,410.469,1,900,900,euro-night-0000900
onion,-1,-1,1,1460192782,1460192782,-1,0.511079,445.551,1,900,900,uniform-0000900-1
onion,-1,-1,1,82372518,82372518,-1,0.639213,121.954,0,900,490,us-night-0000900
onion,-1,-1,1,183488507558,183488507558,-1,0.521825,504.784,1,900,900,stars-0000900
onion,-1,-1,1,1448241834,1448241834,-1,0.506525,491.687,1,900,900,uniform-0000900-2
onion,-1,-1,1,151278138,151278138,-1,0.503374,497.75,1,900,900,paris-0000900
onion,-1,-1,1,1809736422,1809736422,-1,0.508680,594.033,1,1000,1000,uniform-0001000-2
onion,-1,-1,1,12513496,12513496,-1,0.145103,8.445,0,1000,164,euro-night-0001000
onion,-1,-1,1,160231354,160231354,-1,0.533985,571.291,1,1000,1000,paris-0001000
onion,-1,-1,1,1851276824,1851276824,-1,0.524477,596.623,1,1000,1000,uniform-0001000-1
onion,-1,-1,1,37103444,37103444,-1,0.132833,22.531,0,1000,231,skylake-0001000
onion,-1,-1,1,68104310,68104310,-1,0.549344,548.253,1,1000,1000,us-night-0001000
incremental,1,1b,-1,132619320,132619320,-1,0.475406,44.137,1,2000,2000,skylake-0002000
incremental,1,2a,-1,140819784,140819784,-1,0.504802,53.619,1,2000,2000,skylake-0002000
incremental,1,2b,-1,141758892,141758892,-1,0.508169,67.481,1,2000,2000,skylake-0002000
incremental,2,1b,-1,71572666,71572666,-1,0.256569,36.723,1,2000,2000,skylake-0002000
incremental,2,2a,-1,74110840,74110840,-1,0.265668,106.056,1,2000,2000,skylake-0002000
incremental,2,2b,-1,73319156,73319156,-1,0.262830,82.083,1,2000,2000,skylake-0002000
incremental,3,1b,-1,190756338,190756338,-1,0.683812,64.853,1,2000,2000,skylake-0002000
incremental,3,2a,-1,195675478,195675478,-1,0.701446,166.733,1,2000,2000,skylake-0002000
incremental,3,2b,-1,191123838,191123838,-1,0.685129,79.341,1,2000,2000,skylake-0002000
onion,-1,-1,1,3491892,3491892,-1,0.012518,3.94,0,2000,38,skylake-0002000
incremental,1,1a,-1,152385698,152385698,-1,0.434816,82.667,1,2000,2000,euro-night-0002000
incremental,1,1b,-1,151809284,151809284,-1,0.433171,90.321,1,2000,2000,euro-night-0002000
incremental,1,2a,-1,147649646,147649646,-1,0.421302,276.316,1,2000,2000,euro-night-0002000
incremental,1,2b,-1,162561666,162561666,-1,0.463852,671.401,1,2000,2000,euro-night-0002000
incremental,2,1a,-1,59343062,59343062,-1,0.169329,63.002,1,2000,2000,euro-night-0002000
incremental,2,1b,-1,62509084,62509084,-1,0.178363,165.28,1,2000,2000,euro-night-0002000
incremental,2,2a,-1,62313802,62313802,-1,0.177806,197.12,1,2000,2000,euro-night-0002000
incremental,2,2b,-1,64505464,64505464,-1,0.184059,147.186,1,2000,2000,euro-night-0002000
incremental,3,1a,-1,250166262,250166262,-1,0.713823,199.311,1,2000,2000,euro-night-0002000
incremental,3,1b,-1,244528554,244528554,-1,0.697736,136.874,1,2000,2000,euro-night-0002000
incremental,3,2a,-1,246253282,246253282,-1,0.702657,481.079,1,2000,2000,euro-night-0002000
incremental,3,2b,-1,254587114,254587114,-1,0.726437,1498.29,1,2000,2000,euro-night-0002000
convex_hull,1,-1,-1,190890782,190890782,-1,0.544686,1504.42,1,2000,2000,euro-night-0002000
convex_hull,2,-1,-1,317471702,317471702,-1,0.905871,1240.89,1,2000,2000,euro-night-0002000
convex_hull,3,-1,-1,91847248,91847248,-1,0.262076,921.478,1,2000,2000,euro-night-0002000
onion,-1,-1,1,182085550,182085550,-1,0.519562,2624.91,1,2000,2000,euro-night-0002000
incremental,1,1a,-1,7094157036,7094157036,-1,0.498037,83.272,1,2000,2000,uniform-0002000-1
incremental,1,1b,-1,6864967068,6864967068,-1,0.481947,72.96,1,2000,2000,uniform-0002000-1
incremental,1,2a,-1,7182836964,7182836964,-1,0.504263,103.191,1,2000,2000,uniform-0002000-1
incremental,1,2b,-1,7105121908,7105121908,-1,0.498807,117.576,1,2000,2000,uniform-0002000-1
incremental,2,1a,-1,3952237960,3952237960,-1,0.277462,58.233,1,2000,2000,uniform-0002000-1
incremental,2,1b,-1,3946346774,3946346774,-1,0.277049,43.133,1,2000,2000,uniform-0002000-1
incremental,2,2a,-1,3973892104,3973892104,-1,0.278983,63.261,1,2000,2000,uniform-0002000-1
incremental,2,2b,-1,3824458940,3824458940,-1,0.268492,78.86,1,2000,2000,uniform-0002000-1
incremental,3,1a,-1,9898439934,9898439934,-1,0.694909,56.527,1,2000,2000,uniform-0002000-1
incremental,3,1b,-1,9802522316,9802522316,-1,0.688175,49.38,1,2000,2000,uniform-0002000-1
incremental,3,2a,-1,9806872174,9806872174,-1,0.688480,61.469,1,2000,2000,uniform-0002000-1
incremental,3,2b,-1,9746916136,9746916136,-1,0.684271,68.41,1,2000,2000,uniform-0002000-1
convex_hull,1,-1,-1,7611752392,7611752392,-1,0.534374,1385.83,1,2000,2000,uniform-0002000-1
convex_hull,2,-1,-1,11641562208,11641562208,-1,0.817283,901.894,1,2000,2000,uniform-0002000-1
convex_hull,3,-1,-1,4328477646,4328477646,-1,0.303876,830.58,1,2000,2000,uniform-0002000-1
onion,-1,-1,1,7035233936,7035233936,-1,0.493901,2780.01,1,2000,2000,uniform-0002000-1
incremental,1,1a,-1,6361917784,6361917784,-1,0.448073,155.497,1,2000,2000,uniform-0002000-2
incremental,1,1b,-1,6620458628,6620458628,-1,0.466282,97.474,1,2000,2000,uniform-0002000-2
incremental,1,2a,-1,6540750364,6540750364,-1,0.460669,119.57,1,2000,2000,uniform-0002000-2
incremental,1,2b,-1,6453593250,6453593250,-1,0.454530,77.048,1,2000,2000,uniform-0002000-2
incremental,2,1a,-1,3927513666,3927513666,-1,0.276617,103.127,1,2000,2000,uniform-0002000-2
incremental,2,1b,-1,3737685154,3737685154,-1,0.263247,46.588,1,2000,2000,uniform-0002000-2
incremental,2,2a,-1,3868109762,3868109762,-1,0.272433,60.979,1,2000,2000,uniform-0002000-2
incremental,2,2b,-1,3867576574,3867576574,-1,0.272395,56.616,1,2000,2000,uniform-0002000-2
incremental,3,1a,-1,9636462986,9636462986,-1,0.678701,72.868,1,2000,2000,uniform-0002000-2
incremental,3,1b,-1,9661942038,9661942038,-1,0.680496,60.397,1,2000,2000,uniform-0002000-2
incremental,3,2a,-1,9792424042,9792424042,-1,0.689686,82.618,1,2000,2000,uniform-0002000-2
incremental,3,2b,-1,9793596664,9793596664,-1,0.689768,68.083,1,2000,2000,uniform-0002000-2
convex_hull,1,-1,-1,7683349442,7683349442,-1,0.541142,1330.03,1,2000,2000,uniform-0002000-2
convex_hull,2,-1,-1,11668491676,11668491676,-1,0.821818,825.712,1,2000,2000,uniform-0002000-2
convex_hull,3,-1,-1,4023291252,4023291252,-1,0.283363,824.185,1,2000,2000,uniform-0002000-2
onion,-1,-1,1,7253658252,7253658252,-1,0.510879,2807.2,1,2000,2000,uniform-0002000-2
incremental,1,1a,-1,134148992,134148992,-1,0.433382,105.012,1,2000,2000,paris-0002000
incremental,1,1b,-1,132208166,132208166,-1,0.427112,83.886,1,2000,2000,paris-0002000
incremental,1,2a,-1,143482838,143482838,-1,0.463536,71.898,1,2000,2000,paris-0002000
incremental,1,2b,-1,145505598,145505598,-1,0.470070,68.763,1,2000,2000,paris-0002000
incremental,2,1a,-1,60188028,60188028,-1,0.194443,63.546,1,2000,2000,paris-0002000
incremental,2,1b,-1,58776020,58776020,-1,0.189882,54.624,1,2000,2000,paris-0002000
incremental,2,2a,-1,76237760,76237760,-1,0.246294,45.867,1,2000,2000,paris-0002000
incremental,2,2b,-1,69198052,69198052,-1,0.223551,53.392,1,2000,2000,paris-0002000
incremental,3,1a,-1,216994388,216994388,-1,0.701022,218.374,1,2000,2000,paris-0002000
incremental,3,1b,-1,214551408,214551408,-1,0.693130,135.657,1,2000,2000,paris-0002000
incremental,3,2a,-1,225260732,225260732,-1,0.727727,75.427,1,2000,2000,paris-0002000
incremental,3,2b,-1,218409862,218409862,-1,0.705595,286.596,1,2000,2000,paris-0002000
convex_hull,1,-1,-1,155912386,155912386,-1,0.503690,1231.12,1,2000,2000,paris-0002000
convex_hull,2,-1,-1,270593126,270593126,-1,0.874178,1475.94,1,2000,2000,paris-0002000
convex_hull,3,-1,-1,78943632,78943632,-1,0.255035,986.502,1,2000,2000,paris-0002000
onion,-1,-1,1,288090466,288090466,-1,0.930705,33.243,0,2000,187,paris-0002000
incremental,1,1a,-1,210536394,210536394,-1,0.417483,1261.99,1,2000,2000,us-night-0002000
incremental,1,1b,-1,219527596,219527596,-1,0.435312,313.425,1,2000,2000,us-night-0002000
incremental,1,2a,-1,211790836,211790836,-1,0.419971,182.748,1,2000,2000,us-night-0002000
incremental,1,2b,-1,209607244,209607244,-1,0.415641,113.965,1,2000,2000,us-night-0002000
incremental,2,1a,-1,83198954,83198954,-1,0.164979,111.388,1,2000,2000,us-night-0002000
incremental,2,1b,-1,81766252,81766252,-1,0.162138,129.996,1,2000,2000,us-night-0002000
incremental,2,2a,-1,79055356,79055356,-1,0.156763,179.092,1,2000,2000,us-night-0002000
